0,0,0,0
0,0,0.0760898115792168,0
0,0,0.30130035941921,0
0,0,0.671043313173495,0
0,0,1.18073034249559,0
0,0,1.825773117039,0
0,0,2.60158330645724,0
0,0,3.50357258040384,0
0,0,4.5271526085323,0
0,0,5.66773506049614,0
0,0,6.92073160594887,0
0,0,8.28155391454401,0
0,0,9.74561365593507,0
0,0,11.3083224997756,0
0,0,12.965092115719,0
0,0,14.7113341734189,0
0,0,16.5424603425288,0
0,0,18.4538822927022,0
0,0,20.4410116935926,0
0,0,22.4992602148536,0
0,0,24.6240395261385,0
0,0,26.810761297101,0
0,0,29.0548371973946,0
0,0,31.3516788966728,0
0,0,33.6966980645891,0
0,0,36.0853063707969,0
0,0,38.5129154849499,0
0,0,40.9749370767016,0
0,0,43.4667828157054,0
0,0,45.9838643716149,0
0,0,48.5215934140835,0
0,0,51.0753816127649,0
0,0,53.6406406373124,0
0,0,56.2127821573797,0
0,0,58.7872178426203,0
0,0,61.3593593626875,0
0,0,63.9246183872351,0
0,0,66.4784065859165,0
0,0,69.0161356283851,0
0,0,71.5332171842946,0
0,0,74.0250629232984,0
0,0,76.48708451505,0
0,0,78.9146936292031,0
0,0,81.3033019354109,0
0,0,83.6483211033272,0
0,0,85.9451628026054,0
0,0,88.1892387028989,0
0,0,90.3759604738615,0
0,0,92.5007397851465,0
0,0,94.5589883064074,0
0,0,96.5461177072978,0
0,0,98.4575396574712,0
0,0,100.288665826581,0
0,0,102.034907884281,0
0,0,103.691677500224,0
0,0,105.254386344065,0
0,0,106.718446085456,0
0,0,108.079268394051,0
0,0,109.332264939504,0
0,0,110.472847391468,0
0,0,111.496427419596,0
0,0,112.398416693543,0
0,0,113.174226882961,0
0,0,113.819269657504,0
0,0,114.328956686826,0
0,0,114.698699640581,0
0,0,114.923910188421,0
0,0,115,0
0.22760852295327,0.169895135384092,115,0
0.893728879119266,0.66711117380175,115,0
1.97330324945726,1.47294406365106,115,0
3.44127381492652,2.5686897533301,115,0
5.27258275648632,3.93564419123695,115,0
7.44217225509594,5.5551033257697,115,0
9.92498449171465,7.40836310532642,115,0
12.6959616473017,9.47671947830521,115,0
15.7300459028164,11.7414683931041,115,0
19.002179439218,14.1839057981213,115,0
22.4873044374658,16.7853276417547,115,0
26.1603630785191,19.5270298724026,115,0
29.996297543337,22.3903084384629,115,0
33.970050012879,25.3564592883337,115,0
38.0565626681042,28.4067783704132,115,0
42.230777689972,31.5225616330994,115,0
46.4676372594416,34.6851050247904,115,0
50.7420835574723,37.8757044938843,115,0
55.0290587650234,41.0756559887791,115,0
59.3035050630541,44.266255457873,115,0
63.5403646325237,47.428798849564,115,0
67.7145796543914,50.5445821122502,115,0
71.8010923096167,53.5949011943297,115,0
75.7748447791587,56.5610520442006,115,0
79.6107792439766,59.4243306102609,115,0
83.2838378850299,62.1660328409087,115,0
